academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi
2018,1,Boston U.,423503,Patriot,8-9,6.82,6.47,0.839,0.478,29.41,0.61,0.568,,16.88,12.24,11.35,-1.29,10.06,0.309,13.65,0.471,,,,,,,,
2018,1,Brown,423504,Ivy League,6-9,6.8,6.13,0.873,0.54,30.2,0.682,0.407,,18.53,13.8,12.27,-0.53,11.73,0.294,14.93,0.4,,,,,,,,
2018,1,Bryant,423505,NEC,8-7,5.07,6.0,0.888,0.675,32.13,0.697,0.366,,16.4,8.73,9.73,1.6,11.33,0.296,13.73,0.533,,,,,,,,
2018,1,Bucknell,423506,Patriot,11-4,6.4,7.4,0.874,0.459,26.07,0.65,0.326,,18.07,8.93,9.0,2.67,11.67,0.328,10.67,0.733,,,,,,,,
2018,1,Canisius,423507,MAAC,8-9,7.29,6.35,0.894,0.399,26.0,0.605,0.488,,18.76,10.0,12.76,-1.29,11.47,0.36,12.82,0.471,,,,,,,,
2018,1,Cleveland St.,423508,Independent,4-10,4.43,7.0,0.869,0.488,26.71,0.576,0.255,,13.07,10.57,11.36,-2.71,8.64,0.248,15.21,0.286,,,,,,,,
2018,1,Colgate,423509,Patriot,7-8,6.53,5.67,0.866,0.595,29.07,0.688,0.383,,18.4,9.07,10.47,1.4,11.87,0.315,12.33,0.467,,,,,,,,
2018,1,Cornell,423510,Ivy League,13-5,9.56,7.11,0.86,0.443,28.83,0.661,0.375,,23.11,11.56,9.22,4.33,13.56,0.389,11.39,0.722,,,,,,,,
2018,1,Dartmouth,423511,Ivy League,2-11,4.38,6.69,0.802,0.397,28.85,0.489,0.269,,12.85,10.85,14.08,-5.62,8.46,0.272,15.0,0.154,,,,,,,,
2018,1,Delaware,423512,CAA,6-8,4.71,6.43,0.876,0.453,26.29,0.737,0.236,,15.29,11.79,10.5,0.07,10.57,0.291,10.86,0.429,,,,,,,,
2018,1,Denver,423513,Big East,13-4,6.71,4.88,0.882,0.738,26.71,0.556,0.512,,18.06,7.12,7.88,3.47,11.35,0.328,11.88,0.765,,,,,,,,
2018,1,Detroit Mercy,423514,MAAC,9-7,6.0,8.56,0.889,0.477,29.38,0.679,0.288,,16.31,11.13,9.38,0.94,10.31,0.292,14.38,0.563,,,,,,,,
2018,1,Drexel,423515,CAA,5-8,5.46,5.23,0.888,0.475,23.85,0.673,0.34,,15.85,10.54,12.46,-2.08,10.38,0.321,13.85,0.385,,,,,,,,
2018,1,Duke,423516,ACC,16-4,7.5,7.65,0.895,0.51,31.2,0.667,0.5,,21.1,9.5,8.65,4.95,13.6,0.372,11.1,0.8,,,,,,,,
2018,1,Fairfield,423517,CAA,4-11,5.93,5.8,0.863,0.488,26.6,0.73,0.476,,14.73,9.07,10.6,-1.8,8.8,0.259,12.47,0.267,,,,,,,,
2018,1,Furman,423518,SoCon,4-10,4.86,6.36,0.873,0.311,21.93,0.58,0.289,,13.71,11.93,12.14,-3.29,8.86,0.305,13.71,0.286,,,,,,,,
2018,1,Georgetown,423519,Big East,12-5,6.82,7.18,0.911,0.487,26.06,0.718,0.372,,17.88,9.76,8.12,2.94,11.06,0.333,11.65,0.706,,,,,,,,
2018,1,Hampton,423520,DI Independent,4-8,4.08,11.58,0.823,0.413,34.58,0.378,0.311,,13.08,11.5,12.75,-3.75,9.0,0.242,18.5,0.333,,,,,,,,
2018,1,Hartford,423521,America East,3-10,5.92,4.46,0.859,0.591,27.31,0.519,0.426,,15.77,10.77,12.31,-2.46,9.85,0.309,15.0,0.231,,,,,,,,
2018,1,Harvard,423522,Ivy League,7-6,7.08,5.31,0.892,0.466,25.31,0.618,0.308,,17.92,12.92,11.77,-0.92,10.85,0.283,13.46,0.538,,,,,,,,
2018,1,High Point,423570,SoCon,6-8,5.64,7.21,0.891,0.509,31.07,0.667,0.286,,17.0,13.0,12.07,-0.71,11.36,0.317,14.93,0.429,,,,,,,,
2018,1,Hobart,423523,NEC,4-10,5.5,6.79,0.908,0.619,28.43,0.676,0.294,,15.57,8.79,10.71,-0.64,10.07,0.249,13.21,0.286,,,,,,,,
2018,1,Hofstra,423524,CAA,6-8,5.0,4.64,0.901,0.549,23.0,0.709,0.326,,13.57,10.21,7.86,0.71,8.57,0.263,10.64,0.429,,,,,,,,
2018,1,Holy Cross,423525,Patriot,4-9,3.38,7.85,0.856,0.565,26.62,0.729,0.208,,10.08,8.31,11.0,-4.31,6.69,0.184,16.69,0.308,,,,,,,,
2018,1,Jacksonville,423526,SoCon,8-7,6.47,7.07,0.875,0.701,33.2,0.735,0.311,,18.0,8.6,10.4,1.13,11.53,0.322,15.67,0.533,,,,,,,,
2018,1,Johns Hopkins,423527,Big Ten,12-5,7.29,5.59,0.897,0.524,27.0,0.68,0.355,,19.0,9.88,9.71,2.0,11.71,0.294,10.88,0.706,,,,,,,,
2018,1,Lafayette,423528,Patriot,3-12,4.2,6.47,0.78,0.477,27.87,0.574,0.19,,12.0,10.27,13.4,-5.6,7.8,0.235,17.2,0.2,,,,,,,,
2018,1,Lehigh,423529,Patriot,10-7,6.65,7.71,0.875,0.591,30.82,0.66,0.634,,17.24,8.71,9.47,1.12,10.59,0.321,13.53,0.588,,,,,,,,
2018,1,Loyola Maryland,423531,Patriot,13-4,7.41,9.65,0.868,0.426,30.88,0.69,0.255,,20.53,10.0,8.71,4.41,13.12,0.351,12.24,0.765,,,,,,,,
2018,1,Manhattan,423532,MAAC,4-10,5.29,4.79,0.866,0.452,28.29,0.816,0.283,,14.0,12.14,11.5,-2.79,8.71,0.26,13.79,0.286,,,,,,,,
2018,1,Marist,423533,MAAC,3-12,4.33,4.33,0.849,0.448,19.47,0.643,0.295,,12.4,11.4,11.6,-3.53,8.07,0.272,11.67,0.2,,,,,,,,
2018,1,Marquette,423534,Big East,6-8,4.0,5.21,0.87,0.561,25.14,0.714,0.271,,11.86,8.79,9.86,-2.0,7.86,0.233,13.0,0.429,,,,,,,,
2018,1,Maryland,423536,Big Ten,14-4,6.61,4.89,0.891,0.528,26.17,0.784,0.591,,18.28,10.39,9.44,2.22,11.67,0.353,9.83,0.778,,,,,,,,
2018,1,Massachusetts,423537,CAA,12-5,7.65,7.94,0.887,0.567,28.88,0.683,0.361,,19.24,11.82,10.0,1.59,11.59,0.309,13.59,0.706,,,,,,,,
2018,1,Mercer,423538,SoCon,4-10,4.29,7.71,0.819,0.438,24.0,0.608,0.226,,12.36,10.21,10.43,-2.36,8.07,0.241,14.07,0.286,,,,,,,,
2018,1,Michigan,423539,Big Ten,8-6,5.29,6.29,0.858,0.491,24.36,0.696,0.267,,15.43,11.36,9.71,0.43,10.14,0.293,13.21,0.571,,,,,,,,
2018,1,Monmouth,423540,MAAC,7-8,5.53,7.2,0.936,0.378,26.8,0.69,0.362,,15.73,11.93,9.0,1.2,10.2,0.287,10.87,0.467,,,,,,,,
2018,1,Mount St. Mary's,423541,NEC,5-9,6.79,8.29,0.847,0.538,32.29,0.689,0.25,,18.0,10.14,12.5,-1.29,11.21,0.284,16.71,0.357,,,,,,,,
2018,1,NJIT,423543,Independent,1-15,3.94,6.56,0.794,0.365,25.19,0.465,0.254,,10.5,11.56,12.38,-5.81,6.56,0.243,15.69,0.063,,,,,,,,
2018,1,Navy,423563,Patriot,9-5,5.43,6.0,0.853,0.553,28.86,0.654,0.259,,14.43,8.86,8.93,0.07,9.0,0.274,14.93,0.643,,,,,,,,
2018,1,North Carolina,423542,ACC,7-7,5.93,5.5,0.874,0.441,26.29,0.698,0.477,,16.86,9.79,10.93,0.0,10.93,0.308,10.64,0.5,,,,,,,,
2018,1,Notre Dame,423544,ACC,9-6,4.73,5.73,0.919,0.526,27.27,0.611,0.315,,14.8,7.47,8.6,1.47,10.07,0.307,13.67,0.6,,,,,,,,
2018,1,Ohio St.,423545,Big Ten,8-7,4.6,5.73,0.934,0.579,28.6,0.525,0.273,,13.53,8.67,8.6,0.33,8.93,0.269,12.13,0.533,,,,,,,,
2018,1,Penn,423547,Ivy League,7-8,5.13,4.53,0.89,0.46,21.27,0.678,0.414,,14.53,9.73,10.53,-1.13,9.4,0.276,11.33,0.467,,,,,,,,
2018,1,Penn St.,423546,Big Ten,8-6,6.86,6.0,0.888,0.655,31.07,0.788,0.265,,19.43,11.21,9.57,3.0,12.57,0.34,12.71,0.571,,,,,,,,
2018,1,Princeton,423548,Ivy League,8-5,9.23,7.0,0.819,0.48,31.15,0.625,0.471,,22.85,13.15,12.15,1.46,13.62,0.358,12.54,0.615,,,,,,,,
2018,1,Providence,423549,Big East,5-10,5.0,4.27,0.914,0.476,20.93,0.58,0.34,,14.27,11.0,9.8,-0.53,9.27,0.267,11.0,0.333,,,,,,,,
2018,1,Quinnipiac,423550,MAAC,9-6,5.93,7.6,0.846,0.557,32.33,0.58,0.364,,17.67,10.13,10.2,1.53,11.73,0.287,13.27,0.6,,,,,,,,
2018,1,Richmond,423551,SoCon,11-6,6.71,7.06,0.92,0.417,26.94,0.725,0.44,,17.35,9.76,10.47,0.18,10.65,0.304,12.76,0.647,,,,,,,,
2018,1,Robert Morris,423552,NEC,13-5,6.89,9.39,0.91,0.412,28.11,0.771,0.429,,18.44,11.0,8.0,3.56,11.56,0.339,13.44,0.722,,,,,,,,
2018,1,Rutgers,423553,Big Ten,9-6,6.73,6.47,0.881,0.46,27.8,0.698,0.289,,17.93,9.53,9.53,1.67,11.2,0.329,11.4,0.6,,,,,,,,
2018,1,Sacred Heart,423554,NEC,7-8,5.87,9.13,0.889,0.467,30.87,0.617,0.4,,16.87,11.0,11.73,-0.73,11.0,0.287,13.07,0.467,,,,,,,,
2018,1,Saint Joseph's,423556,NEC,11-4,6.2,6.07,0.901,0.437,24.33,0.766,0.295,,16.2,12.0,8.0,2.0,10.0,0.326,11.33,0.733,,,,,,,,
2018,1,Siena,423557,MAAC,3-9,4.92,6.25,0.875,0.483,29.75,0.5,0.286,,15.25,13.17,13.33,-3.0,10.33,0.256,13.5,0.25,,,,,,,,
2018,1,St. John's (NY),423555,Big East,6-8,6.21,6.0,0.871,0.429,25.36,0.651,0.419,,16.0,11.07,10.0,-0.21,9.79,0.302,10.93,0.429,,,,,,,,
2018,1,Stony Brook,423558,America East,7-8,5.53,5.67,0.886,0.333,22.07,0.465,0.308,,14.47,9.6,11.07,-2.13,8.93,0.283,11.47,0.467,,,,,,,,
2018,1,Syracuse,423559,ACC,8-7,6.47,7.93,0.857,0.482,30.47,0.642,0.381,,17.73,9.4,10.67,0.6,11.27,0.328,12.4,0.533,,,,,,,,
2018,1,Towson,423560,CAA,7-8,4.47,5.27,0.855,0.604,26.47,0.538,0.256,,13.4,10.0,9.6,-0.67,8.93,0.256,14.13,0.467,,,,,,,,
2018,1,UAlbany,423500,America East,16-3,9.58,5.68,0.918,0.769,33.26,0.609,0.375,,24.0,10.47,8.63,5.79,14.42,0.326,12.42,0.842,,,,,,,,
2018,1,UMBC,423535,America East,5-8,3.15,6.85,0.878,0.354,19.38,0.765,0.206,,10.0,8.15,7.77,-0.92,6.85,0.217,13.0,0.385,,,,,,,,
2018,1,UMass Lowell,423530,America East,8-8,6.75,8.5,0.862,0.382,32.44,0.75,0.516,,16.75,13.81,10.63,-0.63,10.0,0.288,14.63,0.5,,,,,,,,
2018,1,VMI,423566,Southland,2-11,3.69,9.31,0.837,0.527,30.15,0.674,0.219,,12.31,11.92,12.38,-3.77,8.62,0.247,16.85,0.154,,,,,,,,
2018,1,Vermont,423564,America East,12-4,5.81,7.81,0.852,0.46,27.19,0.667,0.279,,16.13,12.06,8.06,2.25,10.31,0.324,15.19,0.75,,,,,,,,
2018,1,Villanova,423565,Big East,10-6,5.75,5.75,0.9,0.426,25.13,0.569,0.439,,16.5,9.56,11.38,-0.63,10.75,0.269,10.31,0.625,,,,,,,,
2018,1,Virginia,423567,ACC,12-6,7.72,8.28,0.849,0.577,38.0,0.676,0.382,,20.33,10.61,11.44,1.17,12.61,0.321,14.83,0.667,,,,,,,,
2018,1,Wagner,423568,NEC,4-10,3.93,9.07,0.805,0.411,25.57,0.795,0.375,,10.86,13.36,10.0,-3.07,6.93,0.238,16.29,0.286,,,,,,,,
2018,1,Yale,423569,Ivy League,17-3,7.95,8.2,0.869,0.6,32.75,0.636,0.47,,21.85,8.05,8.8,5.1,13.9,0.33,12.8,0.85,,,,,,,,
2018,2,Adams St.,423598,RMAC,4-10,3.43,9.5,0.76,0.443,31.79,0.689,0.226,,11.79,15.0,11.93,,8.36,0.221,21.21,0.286,,,,,,,,
2018,2,Adelphi,423571,NE10,11-4,7.73,7.53,0.876,0.669,33.73,0.83,0.3,,20.93,9.4,7.93,5.27,13.2,0.314,14.47,0.733,,,,,,,,
2018,2,Alabama Huntsville,423572,GLVC,8-7,5.2,5.73,0.819,0.497,28.53,0.634,0.29,,15.8,10.07,9.73,,10.6,0.285,16.0,0.533,,,,,,,,
2018,2,Alderson Broaddus,423599,G-MAC,3-8,4.27,7.73,0.726,0.471,34.82,0.688,0.309,,11.91,16.27,15.55,,7.64,0.315,20.18,0.273,,,,,,,,
2018,2,American Int'l,423573,NE10,1-15,3.19,5.56,0.635,0.365,22.5,0.676,0.241,,9.75,15.5,15.31,,6.56,0.249,19.06,0.063,,,,,,,,
2018,2,Assumption,423574,NE10,7-6,7.23,7.54,0.9,0.524,30.38,0.809,0.308,,18.0,11.62,9.69,,10.77,0.334,13.69,0.538,,,,,,,,
2018,2,Belmont Abbey,423612,Conference Carolinas,14-4,7.44,7.83,0.909,0.604,34.06,0.818,0.338,,21.33,7.72,7.94,5.94,13.89,0.331,14.67,0.778,,,,,,,,
2018,2,Bentley,423575,NE10,5-8,5.23,4.62,0.875,0.394,23.31,0.658,0.293,,15.46,12.62,11.0,,10.23,0.273,13.69,0.385,,,,,,,,
2018,2,CSU Pueblo,423613,RMAC,6-9,7.07,9.53,0.766,0.449,33.6,0.677,0.373,,19.13,13.53,15.67,,12.07,0.365,23.73,0.4,,,,,,,,
2018,2,Catawba,423600,SAC,6-9,5.07,7.33,0.826,0.557,32.27,0.697,0.282,,16.87,12.53,13.07,,11.8,0.295,17.0,0.4,,,,,,,,
2018,2,Chestnut Hill,423626,CACC,7-10,5.24,7.18,0.825,0.582,31.65,0.642,0.333,,15.0,12.0,9.47,,9.76,0.289,17.35,0.412,,,,,,,,
2018,2,Chowan,423615,Conference Carolinas,8-8,7.63,10.56,0.784,0.414,36.0,0.676,0.338,,20.19,15.0,12.81,,12.56,0.36,18.19,0.5,,,,,,,,
2018,2,Coker,423601,SAC,7-8,5.27,7.87,0.835,0.296,23.33,0.649,0.288,,14.33,9.6,10.2,,9.07,0.301,14.33,0.467,,,,,,,,
2018,2,Colorado Mesa,423619,RMAC,17-3,8.3,7.35,0.862,0.645,39.95,0.769,0.409,,24.0,10.1,8.15,7.55,15.7,0.301,17.05,0.85,,,,,,,,
2018,2,Davis & Elkins,423576,G-MAC,0-12,3.67,7.75,0.683,0.322,28.25,0.622,0.203,,9.5,13.58,18.5,,5.83,0.231,21.25,0.0,,,,,,,,
2018,2,Dist. Columbia,423577,ECC,8-7,7.0,8.0,0.781,0.688,32.6,0.634,0.32,,19.47,12.6,11.4,,12.47,0.32,18.4,0.533,,,,,,,,
2018,2,Dominican (NY),423616,CACC,3-11,5.36,7.86,0.777,0.397,27.57,0.741,0.247,,13.29,12.93,11.0,,7.93,0.246,16.93,0.214,,,,,,,,
2018,2,Embry-Riddle (FL),440581,Sunshine State,1-12,1.77,7.0,0.712,0.421,28.85,0.579,0.255,,7.0,11.31,14.46,,5.23,0.195,21.77,0.077,,,,,,,,
2018,2,Felician,440361,CACC,1-11,2.58,4.25,0.685,0.304,26.83,0.655,0.215,,7.67,15.25,15.42,,5.08,0.228,20.92,0.083,,,,,,,,
2018,2,Fla. Southern,423579,Sunshine State,8-7,7.53,10.13,0.844,0.542,33.4,0.736,0.389,,19.4,11.0,10.53,,11.87,0.294,16.73,0.533,,,,,,,,
2018,2,Florida Tech,423578,Sunshine State,9-6,5.4,9.13,0.875,0.571,36.13,0.723,0.271,,17.8,11.27,10.4,,12.4,0.297,16.27,0.6,,,,,,,,
2018,2,Franklin Pierce,423580,NE10,5-8,3.85,5.15,0.813,0.447,26.15,0.684,0.432,,13.31,11.69,11.46,,9.46,0.242,12.23,0.385,,,,,,,,
2018,2,Georgian Court,423617,CACC,11-6,6.94,7.59,0.87,0.443,33.88,0.698,0.36,,18.12,13.71,8.41,,11.18,0.307,17.59,0.647,,,,,,,,
2018,2,LIU Post,423583,ECC,10-5,6.33,7.67,0.865,0.678,35.0,0.732,0.377,,17.93,9.87,8.47,3.13,11.6,0.29,17.6,0.667,,,,,,,,
2018,2,Lake Erie,423614,G-MAC,11-3,8.36,11.36,0.873,0.537,36.57,0.794,0.4,,24.36,8.0,7.86,8.14,16.0,0.32,14.57,0.786,,,,,,,,
2018,2,Le Moyne,423582,NE10,15-2,7.0,8.24,0.864,0.573,30.12,0.721,0.38,,20.24,9.71,6.59,6.65,13.24,0.298,12.59,0.882,,,,,,,,
2018,2,Lees-McRae,423623,Conference Carolinas,2-7,4.78,8.44,0.709,0.378,26.44,0.606,0.267,,14.33,10.56,17.78,,9.56,0.345,19.11,0.222,,,,,,,,
2018,2,Lenoir-Rhyne,423602,SAC,17-3,8.4,8.5,0.876,0.574,31.2,0.725,0.444,,22.75,12.55,9.4,4.95,14.35,0.317,15.55,0.85,,,,,,,,
2018,2,Limestone,423603,Conference Carolinas,11-8,6.95,6.58,0.851,0.555,33.68,0.719,0.323,,21.11,10.95,9.58,4.58,14.16,0.329,13.84,0.579,,,,,,,,
2018,2,Lincoln Memorial,423604,SAC,14-4,10.0,10.61,0.863,0.542,39.06,0.77,0.4,,25.0,10.83,8.33,6.67,15.0,0.342,16.0,0.778,,,,,,,,
2018,2,Lindenwood,423630,DII Independent,6-7,4.62,10.77,0.862,0.327,29.46,0.647,0.333,,16.31,8.54,10.62,,11.69,0.293,15.15,0.462,,,,,,,,
2018,2,Lynn,423625,Sunshine State,9-6,6.33,7.07,0.854,0.705,41.4,0.635,0.441,,18.33,8.53,9.2,,12.0,0.288,14.47,0.6,,,,,,,,
2018,2,Mars Hill,423605,SAC,2-12,4.57,4.71,0.801,0.265,21.57,0.607,0.409,,12.36,16.57,13.64,,7.79,0.284,15.57,0.143,,,,,,,,
2018,2,Maryville (MO),423584,GLVC,5-12,2.53,9.53,0.773,0.423,25.0,0.652,0.129,,8.53,9.94,9.94,,6.0,0.228,19.12,0.294,,,,,,,,
2018,2,Mercy,423585,ECC,10-5,7.13,8.93,0.84,0.546,32.33,0.643,0.333,,19.13,10.2,8.47,3.53,12.0,0.329,14.27,0.667,,,,,,,,
2018,2,Mercyhurst,423586,G-MAC,11-5,5.88,9.31,0.88,0.516,30.5,0.824,0.265,,17.13,8.38,7.13,4.13,11.25,0.291,14.06,0.688,,,,,,,,
2018,2,Merrimack,423587,NE10,18-1,9.32,7.16,0.891,0.66,34.79,0.815,0.412,,24.68,7.89,7.32,8.05,15.37,0.365,12.53,0.947,,,,,,,,
2018,2,Molloy,423588,ECC,9-7,5.94,10.0,0.827,0.527,31.06,0.783,0.304,,15.75,9.63,8.63,,9.81,0.269,16.69,0.563,,,,,,,,
2018,2,Montevallo,440381,GLVC,7-7,5.21,6.79,0.751,0.448,31.64,0.75,0.345,,14.07,14.57,9.79,,8.86,0.317,22.79,0.5,,,,,,,,
2018,2,Mount Olive,423606,Conference Carolinas,11-5,6.06,10.56,0.899,0.479,30.38,0.825,0.324,,17.13,10.31,6.5,4.56,11.06,0.297,13.19,0.688,,,,,,,,
2018,2,New York Tech,423590,ECC,13-5,7.61,7.11,0.864,0.535,29.5,0.507,0.4,,19.28,9.0,10.11,,11.67,0.291,13.78,0.722,,,,,,,,
2018,2,Newberry,440561,SAC,4-11,3.87,6.8,0.835,0.472,27.13,0.635,0.237,,11.6,11.27,11.4,,7.73,0.239,17.73,0.267,,,,,,,,
2018,2,North Greenville,423618,Conference Carolinas,8-9,5.06,7.59,0.862,0.551,24.35,0.643,0.426,,15.76,10.06,10.24,,10.71,0.286,13.47,0.471,,,,,,,,
2018,2,Notre Dame de Namur,423627,DII Independent,2-8,4.5,9.3,0.725,0.536,32.3,0.714,0.28,,13.5,9.3,12.9,,9.0,0.243,20.8,0.2,,,,,,,,
2018,2,Ohio Valley,423624,G-MAC,3-9,4.67,4.58,0.846,0.346,22.0,0.75,0.132,,12.58,11.92,12.33,,7.92,0.269,13.5,0.25,,,,,,,,
2018,2,Pace,423591,NE10,7-7,6.14,10.21,0.872,0.453,30.14,0.712,0.278,,16.71,12.64,9.21,,10.57,0.273,14.29,0.5,,,,,,,,
2018,2,Palm Beach Atl.,439401,Sunshine State,4-12,3.31,6.75,0.783,0.392,34.06,0.554,0.294,,11.25,12.13,13.56,,7.94,0.228,18.88,0.25,,,,,,,,
2018,2,Post,423607,CACC,2-12,2.71,6.57,0.698,0.285,25.79,0.635,0.118,,7.79,14.36,13.07,,5.07,0.213,20.36,0.143,,,,,,,,
2018,2,Queens (NC),423620,SAC,9-7,5.5,6.94,0.878,0.59,29.5,0.672,0.269,,16.75,11.5,10.38,,11.25,0.283,16.56,0.563,,,,,,,,
2018,2,Roberts Wesleyan,423632,ECC,6-10,5.44,5.31,0.811,0.509,29.38,0.797,0.279,,15.31,13.75,11.63,,9.88,0.359,18.25,0.375,,,,,,,,
2018,2,Rockhurst,423608,RMAC,14-3,7.41,9.18,0.81,0.732,37.53,0.765,0.451,,23.29,8.53,8.29,7.59,15.88,0.324,18.71,0.824,,,,,,,,
2018,2,Rollins,423593,Sunshine State,7-7,5.43,9.0,0.843,0.529,33.21,0.615,0.385,,15.64,8.71,9.79,,10.21,0.266,15.07,0.5,,,,,,,,
2018,2,Saint Leo,423595,Sunshine State,16-3,7.89,9.0,0.901,0.398,32.0,0.671,0.381,,21.53,14.16,9.95,3.68,13.63,0.384,14.32,0.842,,,,,,,,
2018,2,Saint Michael's,423596,NE10,4-10,3.57,9.5,0.872,0.466,30.71,0.8,0.19,,10.07,10.0,9.57,,6.5,0.19,15.93,0.286,,,,,,,,
2018,2,Saint Rose,423609,NE10,9-8,4.24,5.53,0.881,0.552,30.24,0.792,0.341,,13.41,14.53,10.24,,9.18,0.26,13.94,0.529,,,,,,,,
2018,2,Seton Hill,423628,G-MAC,17-2,10.16,9.74,0.909,0.66,34.63,0.691,0.435,,26.58,9.95,7.79,8.63,16.42,0.362,13.47,0.895,,,,,,,,
2018,2,Shorter,423633,GLVC,1-13,3.43,7.79,0.854,0.356,22.0,0.646,0.136,,9.86,18.0,15.57,,6.43,0.238,17.57,0.071,,,,,,,,
2018,2,Southern N.H.,423589,NE10,5-9,5.57,6.21,0.848,0.555,28.14,0.694,0.328,,16.43,12.57,13.36,,10.86,0.272,15.14,0.357,,,,,,,,
2018,2,St. Anselm,423594,NE10,11-5,6.69,7.94,0.864,0.428,28.56,0.771,0.362,,19.31,11.0,8.38,4.25,12.63,0.294,13.0,0.688,,,,,,,,
2018,2,St. Thomas Aquinas,423610,ECC,5-10,3.33,5.4,0.823,0.334,23.07,0.704,0.239,,11.33,12.53,10.0,,8.0,0.265,15.07,0.333,,,,,,,,
2018,2,Tampa,423597,Sunshine State,15-5,6.4,6.6,0.9,0.73,36.1,0.673,0.24,,20.15,10.1,8.25,5.5,13.75,0.345,15.1,0.75,,,,,,,,
2018,2,Tusculum,423622,SAC,4-9,6.31,6.0,0.849,0.399,28.23,0.689,0.389,,17.23,11.69,12.23,,10.92,0.288,13.38,0.308,,,,,,,,
2018,2,UIndy,423581,GLVC,10-5,5.93,11.47,0.845,0.64,33.0,0.727,0.322,,17.07,7.73,8.07,3.07,11.13,0.238,15.07,0.667,,,,,,,,
2018,2,Walsh,423631,G-MAC,2-11,3.92,6.77,0.758,0.492,27.23,0.631,0.141,,11.31,10.38,13.85,,7.38,0.277,18.38,0.154,,,,,,,,
2018,2,Wheeling,423621,DII Independent,6-9,5.2,8.73,0.833,0.392,27.27,0.685,0.267,,15.93,12.87,11.2,,10.73,0.334,14.47,0.4,,,,,,,,
2018,2,Wilmington (DE),440201,CACC,4-9,3.69,10.31,0.745,0.397,31.54,0.593,0.288,,11.69,12.38,11.85,,8.0,0.251,19.08,0.308,,,,,,,,
2018,2,Wingate,423611,SAC,11-5,6.06,5.19,0.85,0.517,27.56,0.725,0.276,,16.31,9.5,9.13,,10.25,0.291,13.0,0.688,,,,,,,,
2018,2,Young Harris,423634,GLVC,13-4,7.71,5.41,0.831,0.686,29.53,0.8,0.277,,20.71,9.94,7.88,5.12,13.0,0.351,15.59,0.765,,,,,,,,
2019,1,Air Force,473285,SoCon,10-5,6.67,9.27,0.821,0.622,33.93,0.714,0.432,0.794,17.93,8.53,8.0,3.27,11.27,0.28,18.0,0.667,,,,,,,,
2019,1,Army West Point,473286,Patriot,13-5,6.94,8.61,0.852,0.328,30.67,0.69,0.256,0.811,18.06,11.72,8.61,2.5,11.11,0.277,15.33,0.722,,,,,,,,
2019,1,Bellarmine,473225,SoCon,3-10,6.31,6.92,0.835,0.415,26.31,0.675,0.313,0.863,16.69,13.77,13.23,-2.85,10.38,0.281,17.85,0.231,,,,,,,,
2019,1,Binghamton,473226,America East,2-11,5.0,9.23,0.798,0.421,25.69,0.633,0.195,0.837,13.15,13.54,13.0,-4.85,8.15,0.238,18.62,0.154,,,,,,,,
2019,1,Boston U.,473227,Patriot,11-6,8.53,11.71,0.805,0.549,38.06,0.712,0.434,0.748,21.12,12.29,10.06,2.53,12.59,0.28,19.06,0.647,,,,,,,,
2019,1,Brown,473228,Ivy League,7-9,7.19,7.19,0.818,0.512,34.19,0.672,0.343,0.782,19.25,11.56,11.56,0.5,12.06,0.285,18.69,0.438,,,,,,,,
2019,1,Bryant,473229,NEC,3-11,4.71,7.0,0.786,0.537,30.93,0.618,0.297,0.842,13.79,12.71,10.79,-1.71,9.07,0.259,17.57,0.214,,,,,,,,
2019,1,Bucknell,473230,Patriot,6-9,5.87,10.0,0.824,0.47,33.53,0.778,0.31,0.756,15.87,12.67,10.8,-0.8,10.0,0.259,17.47,0.4,,,,,,,,
2019,1,Canisius,473231,MAAC,8-8,5.19,7.13,0.801,0.482,27.75,0.541,0.436,0.821,15.75,11.56,10.19,0.38,10.56,0.311,18.63,0.5,,,,,,,,
2019,1,Cleveland St.,473232,DI Independent,8-7,7.53,8.93,0.853,0.631,32.6,0.698,0.351,0.707,19.0,9.73,10.27,1.2,11.47,0.285,19.8,0.533,,,,,,,,
2019,1,Colgate,473233,Patriot,4-9,5.38,6.92,0.796,0.477,27.62,0.652,0.327,0.833,14.46,10.23,11.15,-2.08,9.08,0.249,16.46,0.308,,,,,,,,
2019,1,Cornell,473234,Ivy League,10-5,8.93,9.87,0.853,0.384,32.47,0.686,0.375,0.76,23.2,13.2,12.07,2.2,14.27,0.368,15.87,0.667,,,,,,,,
2019,1,Dartmouth,473235,Ivy League,2-11,4.23,9.85,0.768,0.302,29.08,0.585,0.27,0.767,12.0,14.31,12.69,-4.92,7.77,0.238,19.15,0.154,,,,,,,,
2019,1,Delaware,473236,CAA,10-5,6.33,8.67,0.885,0.381,28.87,0.556,0.327,0.87,18.0,13.67,9.93,1.73,11.67,0.285,15.27,0.667,,,,,,,,
2019,1,Denver,473237,Big East,10-5,6.87,9.8,0.825,0.586,33.13,0.683,0.213,0.745,18.93,8.4,9.33,2.73,12.07,0.283,14.67,0.667,,,,,,,,
