academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi,schedule_difficulty_score,schedule_difficulty_rank,sos_avg_opp_win_pct,sos_avg_opp_offense,sos_avg_opp_defense,sos_std_opp_win_pct,sos_stats_rank
2016,1,Denver,23936,Big East,13-3,8.88,3.81,0.871,0.673,32.44,0.706,0.52,,22.44,9.69,9.13,4.44,13.56,0.377,12.5,0.813,13.0,3.0,0.0,16.0,0.8125,0.5018366228070175,0.5356684466746302,0.5879604230721662,0.49408698287455854,38,0.4932142857142856,15.689285714285713,10.188571428571427,0.2614528579663559,38
2016,1,Detroit Mercy,23937,MAAC,2-10,3.5,6.75,0.831,0.447,24.92,0.533,0.385,,9.58,11.83,9.83,-3.75,6.08,0.201,16.08,0.167,2.0,10.0,0.0,12.0,0.1666666666666666,0.5068376068376068,0.4751885976307442,0.4138826194931561,0.5064227373065731,28,0.5069166666666667,14.307499999999997,9.493333333333334,0.2002042533403213,29
2016,1,Drexel,23938,CAA,6-9,3.87,7.2,0.862,0.399,23.73,0.686,0.314,,12.8,11.67,9.47,-0.53,8.93,0.27,13.13,0.4,6.0,9.0,0.0,15.0,0.4,0.5596016814283068,0.5145295575003304,0.508433230089236,0.5393807189796257,14,0.5395,16.093571428571426,9.833571428571428,0.21615330207979705,14
2016,1,Duke,23939,ACC,11-8,8.11,6.26,0.839,0.597,34.95,0.623,0.429,,21.47,10.68,9.95,3.42,13.37,0.346,15.0,0.579,11.0,8.0,0.0,19.0,0.5789473684210527,0.5989330887550701,0.5206369254867277,0.5743626178544802,0.5724462288019275,5,0.5728125,16.166249999999998,9.6425,0.19871940605725952,5
2016,1,Fairfield,23940,CAA,9-8,5.0,3.65,0.837,0.53,24.59,0.667,0.365,,14.0,12.0,9.35,-0.35,9.0,0.272,13.29,0.529,9.0,8.0,0.0,17.0,0.5294117647058824,0.5844269628397918,0.497168499010181,0.5488585473489117,0.5646094496985398,9,0.5650714285714286,15.842142857142859,9.3,0.21674160530315295,9
2016,1,Furman,23941,SoCon,2-11,4.92,6.15,0.877,0.451,23.23,0.625,0.394,,12.92,9.54,11.31,-3.31,8.0,0.277,13.15,0.154,2.0,11.0,0.0,13.0,0.1538461538461538,0.5075816390087645,0.4825132461915494,0.4128806695138081,0.5073168293282724,27,0.5076923076923077,14.977692307692307,10.007692307692308,0.20638775478560686,27
2016,1,Georgetown,23942,Big East,2-12,3.86,5.0,0.857,0.377,23.43,0.571,0.295,,11.0,12.0,11.07,-3.93,7.14,0.221,12.86,0.143,2.0,12.0,0.0,14.0,0.1428571428571428,0.5905902273189978,0.5221773540816329,0.4615537378941928,0.5897404455906057,3,0.5907142857142856,16.484285714285715,9.602142857142857,0.17915293888240874,3
2016,1,Hartford,23943,America East,11-7,7.22,4.94,0.843,0.692,32.44,0.518,0.396,,18.06,10.56,10.17,0.67,10.83,0.307,15.89,0.611,11.0,7.0,0.0,18.0,0.6111111111111112,0.4866400179981495,0.4983014698562867,0.5206731542409243,0.4456211152470233,53,0.4460714285714285,15.724285714285712,10.540000000000001,0.2181583514938876,53
2016,1,Harvard,23944,Ivy League,8-8,7.31,7.25,0.865,0.383,29.06,0.683,0.351,,18.75,12.25,10.75,0.69,11.44,0.328,12.81,0.5,8.0,8.0,0.0,16.0,0.5,0.5649764435126277,0.5299910895640481,0.5399859941473258,0.5272554767244328,19,0.5275714285714285,17.470714285714287,10.207142857142857,0.20950612479479114,19
2016,1,High Point,23992,SoCon,9-6,6.4,8.0,0.85,0.534,29.47,0.673,0.359,,17.2,11.93,10.8,0.0,10.8,0.307,15.27,0.6,9.0,6.0,0.0,15.0,0.6,0.4932118758434549,0.500186323246382,0.521652518733323,0.4805208851241903,43,0.4795,14.913571428571428,10.079285714285716,0.2131561299007976,44
2016,1,Hobart,23945,NEC,10-7,4.18,6.12,0.906,0.551,26.0,0.776,0.295,,13.41,10.88,10.12,-0.88,9.24,0.257,13.18,0.588,10.0,7.0,0.0,17.0,0.5882352941176471,0.474989359878269,0.4925321860093981,0.5076865499708958,0.4437253700491716,55,0.44399999999999995,15.359999999999998,10.315333333333333,0.21312406402531522,55
2016,1,Hofstra,23946,CAA,9-6,4.93,4.8,0.84,0.541,29.93,0.673,0.377,,14.93,11.13,8.53,1.47,10.0,0.278,10.93,0.6,9.0,6.0,0.0,15.0,0.6,0.4352797245753902,0.5277920800037855,0.4995878822886415,0.42897433564254933,62,0.42864285714285716,14.947142857142856,10.457142857142856,0.21925966573998096,62
2016,1,Holy Cross,23947,Patriot,4-11,4.13,8.8,0.858,0.366,25.67,0.522,0.288,,13.07,9.53,11.53,-2.6,8.93,0.25,12.33,0.267,4.0,11.0,0.0,15.0,0.2666666666666666,0.5314051405537473,0.4911438352759448,0.4551551957625265,0.5219127667482446,20,0.5217857142857143,16.735714285714288,9.902142857142858,0.18643810867777794,20
2016,1,Jacksonville,23948,SoCon,3-10,4.77,3.85,0.814,0.543,27.77,0.633,0.255,,13.0,13.77,11.38,-3.15,8.23,0.27,16.85,0.231,3.0,10.0,0.0,13.0,0.2307692307692307,0.4335148178704679,0.4829836659499291,0.395195633115024,0.4330344735988592,60,0.4335833333333334,14.801666666666664,10.437499999999998,0.21902909180187813,60
2016,1,Johns Hopkins,23949,Big Ten,8-7,7.27,4.8,0.843,0.531,29.07,0.667,0.481,,19.6,10.27,11.6,0.73,12.33,0.313,12.67,0.533,8.0,7.0,0.0,15.0,0.5333333333333333,0.6076535260977984,0.5340198419773005,0.5706650568765577,0.6018076164641893,2,0.6021428571428571,17.695,9.720714285714283,0.2005901497164437,2
2016,1,Lafayette,23950,Patriot,3-11,4.71,7.64,0.746,0.49,28.36,0.7,0.375,,12.43,9.79,11.5,-3.79,7.71,0.254,17.0,0.214,3.0,11.0,0.0,14.0,0.2142857142857142,0.4369005935707616,0.4907422150518869,0.3947072791197811,0.436561771544163,59,0.43699999999999994,14.588571428571427,10.200000000000001,0.20509022404785657,59
2016,1,Lehigh,23951,Patriot,6-9,6.07,9.67,0.863,0.329,27.8,0.672,0.465,,16.33,10.33,10.87,-0.6,10.27,0.319,11.53,0.4,6.0,9.0,0.0,15.0,0.4,0.4669352711844972,0.5066364145619556,0.4601267392327375,0.4596968339555525,48,0.45842857142857135,15.381428571428572,10.17785714285714,0.223231370774717,49
2016,1,Loyola Maryland,23953,Patriot,14-4,6.17,7.33,0.898,0.511,29.83,0.644,0.432,,17.11,9.83,8.61,2.33,10.94,0.272,11.44,0.778,14.0,4.0,0.0,18.0,0.7777777777777778,0.5304962774583517,0.5226718937490529,0.5903605566108835,0.4909328592300994,40,0.49100000000000005,15.87142857142857,9.964285714285714,0.19703770487614075,40
2016,1,Manhattan,23954,MAAC,3-12,3.67,4.47,0.791,0.368,23.4,0.614,0.25,,10.53,13.53,12.27,-5.4,6.87,0.261,18.53,0.2,3.0,12.0,0.0,15.0,0.2,0.4645985958485958,0.4673478516575872,0.3991362608386947,0.46514023595275833,46,0.46471428571428575,15.08642857142857,10.11357142857143,0.20997327332354487,46
2016,1,Marist,23955,MAAC,9-7,5.75,6.56,0.861,0.308,21.06,0.691,0.607,,15.38,11.88,8.56,1.06,9.63,0.298,12.06,0.563,9.0,7.0,0.0,16.0,0.5625,0.443379884004884,0.4719686062074088,0.4803070935542942,0.41571828213875284,64,0.4175,14.658571428571431,10.742142857142857,0.24135088564163173,64
2016,1,Marquette,23956,Big East,11-5,4.31,6.44,0.869,0.556,26.25,0.632,0.371,,13.63,8.38,8.13,1.19,9.31,0.297,12.0,0.688,11.0,5.0,0.0,16.0,0.6875,0.5343984962406014,0.5297791587664736,0.5715190378119192,0.5064227373065731,28,0.5069999999999999,16.169285714285714,9.935,0.22132781117609235,28
2016,1,Maryland,23958,Big Ten,17-3,6.55,6.35,0.91,0.524,27.8,0.731,0.476,,18.15,9.7,8.35,3.25,11.6,0.305,10.65,0.85,17.0,3.0,0.0,20.0,0.85,0.6102519449075176,0.5341912482767875,0.6511737845229556,0.6055073235244592,1,0.6070000000000001,17.843529411764703,9.802941176470588,0.16279615546840814,1
2016,1,Massachusetts,23959,CAA,4-9,4.77,7.23,0.87,0.491,27.31,0.724,0.295,,13.38,10.69,9.85,-1.23,8.62,0.262,13.08,0.308,4.0,9.0,0.0,13.0,0.3076923076923077,0.5894591304808023,0.5213889267884843,0.5019998738605992,0.5895350278460437,4,0.5893846153846154,17.35846153846154,9.504615384615384,0.1497241250081878,4
2016,1,Mercer,23960,SoCon,5-8,3.69,5.62,0.872,0.487,22.15,0.659,0.255,,12.92,11.62,10.92,-1.69,9.23,0.271,13.85,0.385,5.0,8.0,0.0,13.0,0.3846153846153846,0.4396618395100177,0.4946212459164633,0.4396400773879708,0.44006072106561706,56,0.43976923076923075,14.341538461538459,10.131538461538462,0.243265968357571,56
2016,1,Michigan,23961,Big Ten,3-10,4.77,7.31,0.849,0.533,28.31,0.614,0.333,,14.15,12.54,12.77,-3.38,9.38,0.277,14.23,0.231,3.0,10.0,0.0,13.0,0.2307692307692307,0.5304097347441,0.5173356830365358,0.4522310958234916,0.5311345476985015,17,0.5303846153846153,17.182307692307692,10.170769230769231,0.20710218156617147,17
2016,1,Monmouth,23962,MAAC,7-7,5.0,7.57,0.892,0.436,24.86,0.711,0.27,,14.64,9.36,8.43,1.21,9.64,0.274,10.57,0.5,7.0,7.0,0.0,14.0,0.5,0.3771422030350601,0.4484321907724113,0.4256791492106329,0.36059723243991854,67,0.36299999999999993,13.595384615384615,10.850769230769231,0.23431175813432836,67
2016,1,Mount St. Mary's,23963,NEC,6-8,5.07,8.0,0.867,0.511,28.43,0.655,0.262,,14.64,8.29,10.14,-0.57,9.57,0.274,12.29,0.429,6.0,8.0,0.0,14.0,0.4285714285714285,0.4452565337876041,0.4922942539574845,0.4528446875260303,0.4456211152470233,53,0.4453571428571429,14.382142857142858,10.220714285714289,0.24636169900107013,54
2016,1,NJIT,23965,Independent,1-14,3.07,6.53,0.786,0.387,25.13,0.662,0.192,,8.93,12.53,13.8,-7.93,5.87,0.222,16.93,0.067,1.0,14.0,0.0,15.0,0.0666666666666666,0.4294983377966571,0.4530877682238399,0.3446877776209552,0.43049682575160225,61,0.42950000000000005,14.790000000000001,10.411428571428571,0.20362807482550843,61
2016,1,Navy,23985,Patriot,11-5,5.31,7.81,0.869,0.566,29.63,0.59,0.364,,15.19,9.75,7.38,2.5,9.88,0.279,13.38,0.688,11.0,5.0,0.0,16.0,0.6875,0.5406575184898521,0.5104680589816666,0.5698207739903427,0.5368534379052887,15,0.5374666666666666,16.212666666666667,9.856666666666666,0.245323695462863,15
2016,1,North Carolina,23964,ACC,12-6,6.56,6.56,0.829,0.56,30.17,0.691,0.5,,19.61,9.67,10.5,2.56,13.06,0.326,12.44,0.667,12.0,6.0,0.0,18.0,0.6666666666666666,0.58972023394753,0.5446508365078392,0.5976894927673915,0.5562628414099327,11,0.5551999999999999,16.326000000000004,9.668666666666665,0.22462122191220785,11
2016,1,Notre Dame,23966,ACC,11-4,5.8,8.47,0.891,0.493,29.67,0.556,0.447,,16.8,10.13,8.0,3.0,11.0,0.293,13.2,0.733,11.0,4.0,0.0,15.0,0.7333333333333333,0.5741024128949825,0.5454375282915654,0.606743921853716,0.5652411997844625,7,0.5667692307692307,16.263076923076923,9.228461538461538,0.22249845421974845,7
2016,1,Ohio St.,23967,Big Ten,7-8,4.6,5.13,0.917,0.599,26.07,0.647,0.342,,14.0,9.4,9.07,0.33,9.4,0.277,10.93,0.467,7.0,8.0,0.0,15.0,0.4666666666666667,0.5216195938564359,0.528977691257882,0.5097208864093551,0.5219127667482446,20,0.5217333333333333,15.969333333333335,9.760666666666667,0.2398789880103901,21
2016,1,Penn,23969,Ivy League,8-7,6.13,5.33,0.858,0.46,25.8,0.68,0.417,,16.33,11.47,10.07,0.13,10.2,0.281,13.73,0.533,8.0,7.0,0.0,15.0,0.5333333333333333,0.5238876036244456,0.5220575354451156,0.5257915190068351,0.5039431521836563,31,0.5033571428571427,17.226428571428574,10.452142857142857,0.24217249081207068,32
2016,1,Penn St.,23968,Big Ten,8-7,7.2,5.27,0.9,0.47,27.07,0.452,0.516,,19.07,9.47,10.93,0.93,11.87,0.343,10.47,0.533,8.0,7.0,0.0,15.0,0.5333333333333333,0.5389959060547296,0.5388183267150191,0.5375358680394529,0.5183941918695314,23,0.5169285714285714,16.93357142857143,10.369285714285713,0.19174665736915703,24
2016,1,Princeton,23970,Ivy League,5-8,6.54,6.92,0.863,0.469,29.85,0.563,0.444,,16.54,9.92,11.54,-1.54,10.0,0.327,12.15,0.385,5.0,8.0,0.0,13.0,0.3846153846153846,0.5468004330352508,0.5121993846438989,0.4976039088324463,0.5462046138910223,13,0.5468461538461539,17.266153846153845,10.223846153846154,0.24836382932298398,13
2016,1,Providence,23971,Big East,7-9,5.19,7.19,0.84,0.401,26.13,0.627,0.269,,14.94,11.75,10.81,-1.06,9.75,0.297,14.63,0.438,7.0,9.0,0.0,16.0,0.4375,0.5202836748734582,0.5117523377490897,0.4974549218740015,0.4983625824671155,34,0.4994999999999999,16.598571428571425,10.214285714285714,0.23609221866526164,34
2016,1,Quinnipiac,23972,MAAC,12-4,5.81,6.88,0.881,0.515,27.63,0.679,0.276,,16.13,12.0,8.69,1.63,10.31,0.285,13.63,0.75,12.0,4.0,0.0,16.0,0.75,0.4679380300534518,0.4869609269314807,0.5432092467595961,0.4596968339555525,48,0.46007692307692305,14.786923076923078,10.001538461538463,0.24334953068136422,48
2016,1,Richmond,23973,SoCon,11-5,5.75,10.25,0.917,0.523,27.81,0.559,0.323,,14.38,9.56,7.44,1.19,8.63,0.254,14.31,0.688,11.0,5.0,0.0,16.0,0.6875,0.4877734760402136,0.5047568478827369,0.5419509499907911,0.45505569069669444,50,0.4552142857142857,14.855714285714285,10.379285714285714,0.2019505521413697,50
2016,1,Robert Morris,23974,NEC,7-8,6.2,6.6,0.86,0.442,27.07,0.658,0.436,,17.53,10.93,11.4,-0.07,11.33,0.3,14.27,0.467,7.0,8.0,0.0,15.0,0.4666666666666667,0.5120392515980752,0.4708888109567913,0.4904084952049021,0.4954670850461141,36,0.49507142857142855,14.815,10.02714285714286,0.19854739063138202,37
2016,1,Rutgers,23975,Big Ten,11-5,7.56,7.63,0.911,0.482,31.75,0.581,0.298,,20.0,10.38,9.88,2.56,12.44,0.312,11.06,0.688,11.0,5.0,0.0,16.0,0.6875,0.4807847177332471,0.5231682161196798,0.5430594128965436,0.45023466226437636,52,0.4506428571428572,15.550714285714287,10.514285714285714,0.2072195547663179,52
2016,1,Sacred Heart,23976,NEC,2-14,4.69,7.5,0.876,0.41,24.56,0.558,0.267,,12.5,11.31,12.56,-4.75,7.81,0.219,15.06,0.125,2.0,14.0,0.0,16.0,0.125,0.5662319094304389,0.4717248451595229,0.4322971660051001,0.5652411997844625,7,0.5663125,16.495624999999997,9.724375,0.21380765852454867,8
2016,1,Saint Joseph's,23978,NEC,12-4,7.0,6.06,0.894,0.608,28.56,0.694,0.295,,19.31,10.31,7.88,4.44,12.31,0.361,12.44,0.75,12.0,4.0,0.0,16.0,0.75,0.4019520308123249,0.4930017184052877,0.5117264450074844,0.3857129558059131,65,0.3840714285714286,13.815714285714282,10.820714285714287,0.16953232489314085,65
2016,1,Siena,23979,MAAC,3-10,5.23,5.85,0.913,0.45,26.62,0.623,0.342,,14.0,9.15,12.08,-3.31,8.77,0.233,13.0,0.231,3.0,10.0,0.0,13.0,0.2307692307692307,0.4746001071368719,0.4802987303982056,0.415067043860295,0.47444013523176204,45,0.4746666666666666,15.002499999999998,10.18,0.21471311609266494,45
2016,1,St. John's (NY),23977,Big East,2-12,5.29,4.43,0.875,0.432,26.43,0.632,0.368,,13.43,11.71,13.43,-5.29,8.14,0.243,12.71,0.143,2.0,12.0,0.0,14.0,0.1428571428571428,0.5636167928709945,0.4984890872033103,0.4421449539506105,0.5646094496985398,9,0.5638571428571427,16.950714285714284,9.644285714285715,0.2225562070716574,10
2016,1,Stony Brook,23980,America East,12-4,8.44,5.88,0.881,0.517,31.69,0.727,0.542,,21.75,10.31,9.13,4.19,13.31,0.359,11.94,0.75,12.0,4.0,0.0,16.0,0.75,0.4843568511525167,0.5013355947780428,0.5550123242707691,0.4812349406027838,42,0.48121428571428565,17.108571428571427,10.598571428571429,0.21056562552577573,42
2016,1,Syracuse,23981,ACC,12-5,7.0,7.41,0.902,0.626,30.59,0.535,0.469,,19.47,8.35,8.76,3.71,12.47,0.306,11.82,0.706,12.0,5.0,0.0,17.0,0.7058823529411765,0.5386838469610277,0.5514838275003252,0.5836834685908893,0.5108853978782903,26,0.5116428571428571,16.590714285714284,10.377857142857142,0.2038965448957097,26
2016,1,Towson,23982,CAA,16-3,5.37,6.63,0.892,0.481,25.89,0.643,0.426,,16.26,8.47,7.26,3.63,10.89,0.292,10.32,0.842,16.0,3.0,0.0,19.0,0.8421052631578947,0.4598662474436468,0.5287039330628371,0.5726354227770063,0.43988802430153345,57,0.4395,14.70875,10.21375,0.18861800020146538,57
2016,1,UAlbany,23924,America East,12-4,8.38,8.25,0.907,0.495,28.44,0.644,0.5,,21.31,12.69,10.06,2.88,12.94,0.342,13.38,0.75,12.0,4.0,0.0,16.0,0.75,0.5364884842826019,0.5238893681752648,0.5867165841851172,0.5183941918695314,23,0.5178461538461537,16.875384615384615,10.103846153846153,0.205068036047269,23
2016,1,UMBC,23957,America East,4-10,6.36,7.36,0.838,0.312,23.86,0.595,0.395,,15.36,11.43,11.71,-2.71,9.0,0.324,13.71,0.286,4.0,10.0,0.0,14.0,0.2857142857142857,0.5534256077599731,0.4900694525389962,0.4706587384433069,0.5522102123590636,12,0.5534615384615384,16.840769230769233,9.824615384615385,0.1739105054484215,12
2016,1,VMI,23988,SoCon,2-14,2.81,7.31,0.766,0.405,26.38,0.533,0.214,,8.81,11.0,13.94,-7.94,6.0,0.208,16.94,0.125,2.0,14.0,0.0,16.0,0.125,0.454902499461323,0.458935913018056,0.3734352279851755,0.45505569069669444,50,0.455,14.387333333333332,9.872000000000002,0.20702850045343998,51
2016,1,Vermont,23986,America East,9-8,7.94,6.94,0.875,0.512,29.29,0.694,0.453,,20.29,11.71,10.65,1.71,12.35,0.309,15.06,0.529,9.0,8.0,0.0,17.0,0.5294117647058824,0.4003615308302808,0.4988313702892636,0.4572415491639269,0.36059723243991854,67,0.3604285714285714,14.828571428571431,11.286428571428571,0.22505387110191905,68
2016,1,Villanova,23987,Big East,9-5,8.21,6.43,0.877,0.552,30.57,0.647,0.297,,21.79,9.64,10.64,2.93,13.57,0.292,11.29,0.643,9.0,5.0,0.0,14.0,0.6428571428571429,0.5177784271603378,0.5372215108068643,0.5539088769961706,0.5042812408410572,30,0.5047692307692306,16.354615384615386,10.12923076923077,0.2107715328341435,30
2016,1,Virginia,23989,ACC,7-8,5.33,7.6,0.859,0.552,35.2,0.513,0.45,,15.93,9.73,10.33,0.27,10.6,0.265,11.8,0.467,7.0,8.0,0.0,15.0,0.4666666666666667,0.5692183355573449,0.5332564170019604,0.5345899386958292,0.5689030920097518,6,0.5692666666666667,17.026666666666664,9.821333333333333,0.20699032720288055,6
2016,1,Wagner,23990,NEC,6-9,4.67,7.47,0.77,0.451,28.53,0.667,0.311,,13.47,10.53,10.33,-1.53,8.8,0.259,16.67,0.4,6.0,9.0,0.0,15.0,0.4,0.3761554621848739,0.4667574045028916,0.4047670822181598,0.37672084140024403,66,0.37623076923076926,13.825384615384614,11.001538461538463,0.24258833564645266,66
2016,1,Yale,23991,Ivy League,13-3,5.88,8.5,0.853,0.492,30.69,0.673,0.386,,18.25,8.0,8.13,4.25,12.38,0.302,12.81,0.813,13.0,3.0,0.0,16.0,0.8125,0.5051859947757781,0.5464726560067606,0.5923361613895792,0.5039431521836563,31,0.5034615384615384,16.516153846153845,10.293846153846154,0.25324892448237424,31
2016,2,Adams St.,24019,RMAC,4-10,4.36,6.0,0.842,,,0.689,0.261,,11.14,14.79,10.86,,,,18.79,0.286,,,,,,,,,0.4983625824671155,31,0.4977142857142857,17.225714285714286,10.143333333333333,0.2762409477693157,33
2016,2,Adelphi,23993,NE10,12-5,8.12,8.35,0.88,0.69,38.82,0.656,0.388,,22.82,10.59,10.65,4.06,14.71,0.326,16.47,0.706,,,,,,,,,0.543626057938671,13,0.5435777777777777,18.296428571428574,9.959999999999999,0.2581197960943764,13
2016,2,Alabama Huntsville,23994,,3-9,,,0.752,,,0.702,,,,13.92,15.0,,7.0,0.27,,0.25,,,,,,,,,0.3200215086865707,62,0.32099999999999995,15.615,11.791111111111112,0.19798163367526614,62
2016,2,Alderson Broaddus,24020,ECAC-II,5-10,7.6,12.13,0.818,0.474,32.93,0.667,0.354,,19.8,11.53,11.67,,12.2,0.297,19.13,0.333,,,,,,,,,0.4349258478078456,53,0.4343333333333333,16.012307692307694,10.966153846153846,0.23200392716982662,53
2016,2,American Int'l,23995,NE10,1-14,,6.47,,0.464,27.8,,,,,13.2,,,,0.258,,0.0666666666666666,,,,,,,,,0.49014544276585775,39,0.48999999999999994,17.557857142857145,10.575000000000001,0.24468864569761573,39
2016,2,Assumption,23996,NE10,3-11,5.29,7.21,0.755,0.605,31.93,0.78,0.345,,14.14,12.93,12.14,,8.86,0.29,20.14,0.214,,,,,,,,,0.5646094496985398,9,0.564047619047619,18.954615384615384,9.823846153846155,0.24105014485704193,9
2016,2,Belmont Abbey,24033,Conference Carolinas,12-4,8.44,10.44,0.887,0.469,29.19,0.659,0.439,,22.94,,8.63,5.88,14.5,0.333,14.75,0.75,,,,,,,,,0.48838978651853954,40,0.4887857142857143,16.23,10.467692307692309,0.23435052457237412,40
2016,2,Bentley,23997,NE10,6-7,4.85,7.23,0.814,0.71,31.46,0.636,0.26,,13.38,9.38,10.23,,8.54,0.239,17.69,0.462,,,,,,,,,0.5108853978782903,23,0.5113589743589743,18.4975,10.13,0.26626872428163995,23
2016,2,Brevard,24050,SAC,2-13,3.93,7.47,0.781,0.419,29.53,0.667,,,13.2,13.33,13.6,,9.27,0.298,17.8,0.133,,,,,,,,,0.4535502512738834,49,0.45313333333333333,16.35923076923077,10.585384615384616,0.22850904188285903,49
2016,2,CSU Pueblo,24035,RMAC,3-11,5.29,9.79,0.805,0.429,28.21,,0.245,,15.21,11.43,14.5,,9.93,0.28,19.29,0.214,,,,,,,,,0.45256899040886633,50,0.45275,16.06714285714286,10.187142857142858,0.2384888624233845,50
2016,2,Catawba,24021,SAC,5-10,4.73,6.0,0.859,0.723,32.13,0.733,0.246,,13.8,12.13,10.0,,9.07,,19.2,0.333,,,,,,,,,0.4812349406027838,41,0.4820714285714286,16.1,10.974285714285713,0.19172132465255556,41
2016,2,Chestnut Hill,24047,ECC,6-7,5.92,6.92,0.908,0.391,26.0,0.707,0.226,,16.62,12.38,10.62,,10.69,0.298,13.38,0.462,,,,,,,,,0.5194278609136118,19,0.5196153846153846,17.607499999999998,10.335,0.23083478556069506,19
2016,2,Coker,24022,SAC,5-11,5.0,8.19,0.882,0.392,25.88,0.629,0.265,,14.38,9.56,13.25,,9.38,0.295,13.69,0.313,,,,,,,,,0.495748529574715,34,0.4956,16.540000000000003,10.378000000000002,0.19189712521730667,35
2016,2,Colorado Mesa,24040,RMAC,13-4,5.29,7.06,0.881,0.503,24.59,0.658,0.426,,16.71,11.88,7.41,4.0,11.41,0.262,13.24,0.765,,,,,,,,,0.47277059904905977,45,0.47277777777777774,16.188888888888886,10.1875,0.2436645133410452,45
2016,2,Davis & Elkins,23998,Independent,0-9,,6.11,,,,0.706,,,,17.0,,,,0.235,,0.0,,,,,,,,,0.3738853110854813,60,0.37287499999999996,16.807142857142857,12.2375,0.17584043725775933,60
2016,2,Dist. Columbia,23999,ECC,4-8,3.58,7.75,0.815,0.546,35.25,0.649,0.383,,13.83,12.67,13.25,,10.25,0.239,20.0,0.333,,,,,,,,,0.42897433564254933,55,0.42924999999999996,17.644,10.659090909090908,0.24561186351640263,55
2016,2,Dominican (NY),24037,ECC,3-12,3.73,6.8,,0.446,30.8,0.702,0.257,,,15.0,,,,,20.87,0.2,,,,,,,,,0.4909328592300994,37,0.4913333333333333,17.701538461538462,10.325384615384618,0.22003152732250217,37
2016,2,Dowling,24034,ECC,10-5,7.4,8.53,0.822,0.429,27.2,0.646,0.385,,19.8,10.6,8.73,3.67,12.4,0.344,11.4,0.667,,,,,,,,,0.4909328592300994,37,0.49128571428571427,17.874166666666667,10.23,0.25987783629220546,38
2016,2,Fla. Southern,24001,Sunshine State,9-9,6.56,8.72,0.849,0.48,31.78,0.643,0.325,,17.17,13.11,11.06,,10.61,0.242,17.11,0.5,,,,,,,,,0.5993369812624321,4,0.6002352941176471,17.741176470588236,9.537058823529412,0.1831963040379057,4
2016,2,Florida Tech,24000,Sunshine State,6-7,4.46,10.15,0.794,0.55,27.69,0.632,0.263,,13.85,,11.31,,9.38,0.267,16.46,0.462,,,,,,,,,0.6048389686851262,3,0.605,19.149230769230773,9.782307692307691,0.1946883110552312,3
2016,2,Franklin Pierce,24002,NE10,5-8,5.15,7.08,0.862,0.392,29.46,0.75,0.295,,15.77,10.92,11.85,,10.62,0.27,15.15,0.385,,,,,,,,,0.4805208851241903,42,0.47935897435897434,17.725833333333334,10.705833333333333,0.27296126839424034,42
2016,2,Georgian Court,24038,Independent,2-13,4.13,8.4,0.782,0.466,28.47,0.661,0.373,,11.8,12.47,14.8,,7.67,0.245,21.2,0.133,,,,,,,,,0.43049682575160225,54,0.4301190476190476,17.60090909090909,10.998333333333335,0.21795836966501075,54
2016,2,LIU Post,24005,ECC,12-4,6.81,7.0,0.831,0.622,30.19,0.727,0.48,,20.25,9.25,8.13,5.31,13.44,0.343,13.63,0.75,,,,,,,,,0.4560060709633308,48,0.4569230769230769,17.740909090909092,10.862500000000002,0.2558050524365596,48
2016,2,Lake Erie,24036,ECAC-II,9-6,6.07,9.4,0.849,0.593,28.87,0.711,0.343,,17.13,,9.93,,11.07,0.319,14.73,0.6,,,,,,,,,0.6363717923822236,1,0.6379999999999999,18.77,9.560714285714285,0.22134297884892187,1
2016,2,Le Moyne,24004,NE10,20-0,8.9,7.0,0.856,0.525,30.05,0.854,0.406,,22.95,10.55,4.9,9.15,14.05,0.347,13.9,1.0,,,,,,,,,0.5228492886271014,16,0.5244509803921568,18.449375000000003,10.280625,0.23411853712840297,16
2016,2,Lees-McRae,24044,Conference Carolinas,2-12,4.86,6.79,,,25.93,0.581,0.21,,12.43,17.57,,,7.57,,19.5,0.143,,,,,,,,,0.4954670850461141,36,0.49533333333333335,18.14,10.43909090909091,0.2718097782559626,36
2016,2,Lenoir-Rhyne,24023,SAC,12-4,6.13,7.44,0.855,0.5,34.19,0.823,0.344,,18.94,13.56,10.06,,12.81,0.292,14.44,0.75,,,,,,,,,0.5018850486912354,27,0.5017857142857143,17.114285714285717,10.35357142857143,0.20857413158718155,29
